timestamp,kv_commit,kv_prewrite
1640671422,0.00796,0.01585333333333333
1640671437,0.00796,0.01585333333333333
1640671452,0.00796,0.01585333333333333
1640671467,0.00796,0.015856
1640671482,0.00796,0.015823999999999998
1640671497,0.00796,0.015823999999999998
1640671512,0.00796,0.015823999999999998
1640671527,0.00796,0.01582
1640671542,0.00795,0.015823999999999998
1640671557,0.00795,0.015823999999999998
1640671572,0.00795,0.015823999999999998
1640671587,0.007946666666666668,0.01582
1640671602,0.00795,0.015823999999999998
1640671617,0.007949999999999999,0.015823999999999998
1640671632,0.00795,0.015823999999999998
1640671647,0.007946666666666668,0.015786666666666668
1640671662,0.01572,0.01574
1640671677,0.01572,0.01574
1640671692,0.01572,0.015739999999999997
1640671707,0.01576,0.015706666666666667
1640671722,0.01572,0.015739999999999997
1640671737,0.01572,0.015739999999999997
1640671752,0.01572,0.015739999999999997
1640671767,0.01576,0.01578
1640671782,0.01572,0.015792
1640671797,0.01572,0.015792
1640671812,0.01572,0.015792
1640671827,0.01576,0.01578
1640671842,0.01572,0.015792
1640671857,0.01572,0.015792
1640671872,0.01572,0.015792
1640671887,0.015760000000000003,0.01578
1640671902,0.01572,0.015792
1640671917,0.01572,0.015792
1640671932,0.01572,0.015792
1640671947,0.00796,0.01584
1640671962,0.00796,0.015823999999999998
1640671977,0.00796,0.015823999999999998
1640671992,0.00796,0.015823999999999998
1640672007,0.00796,0.01582
1640672022,0.00796,0.015823999999999998
1640672037,0.00796,0.015823999999999998
1640672052,0.00796,0.015823999999999998
1640672067,0.00796,0.01582
1640672082,0.00796,0.015823999999999998
1640672097,0.00796,0.015824
1640672112,0.00796,0.015823999999999998
1640672127,0.00796,0.01582
1640672142,0.00796,0.015823999999999998
1640672157,0.00796,0.015823999999999998
1640672172,0.00796,0.015823999999999998
1640672187,0.00796,0.01582
1640672202,0.00796,0.015823999999999998
1640672217,0.00796,0.015823999999999998
1640672232,0.00796,0.015823999999999998
1640672247,0.00796,0.01584
1640672262,0.015440000000000002,0.01582666666666667
1640672277,0.015440000000000002,0.01582666666666667
1640672292,0.01544,0.015826666666666666
1640672307,0.01552,0.015823999999999998
1640672322,0.01544,0.015826666666666666
1640672337,0.01544,0.015826666666666666
1640672352,0.01544,0.015826666666666666
1640672367,0.01552,0.015823999999999998
1640672382,0.01544,0.015826666666666666
1640672397,0.015440000000000002,0.01582666666666667
1640672412,0.015440000000000002,0.015826666666666666
1640672427,0.01552,0.015823999999999998
1640672442,0.01544,0.015826666666666666
1640672457,0.01544,0.015826666666666666
1640672472,0.01544,0.015826666666666666
1640672487,0.01552,0.015823999999999998
1640672502,0.01544,0.015826666666666666
1640672517,0.015440000000000002,0.015826666666666666
1640672532,0.01544,0.015826666666666666
1640672547,0.00796,0.01584
1640672562,0.00796,0.030239999999999986
1640672577,0.00796,0.030239999999999986
1640672592,0.00796,0.030239999999999986
1640672607,0.00796,0.030559999999999983
1640672622,0.00796,0.030239999999999986
1640672637,0.00796,0.030239999999999986
1640672652,0.00796,0.030239999999999986
1640672667,0.00796,0.030559999999999983
1640672682,0.00796,0.030239999999999982
1640672697,0.00796,0.030239999999999986
1640672712,0.00796,0.030239999999999986
1640672727,0.00796,0.030559999999999983
1640672742,0.015600000000000001,0.030239999999999986
1640672757,0.015600000000000001,0.030239999999999986
1640672772,0.015600000000000001,0.030239999999999986
1640672787,0.01568,0.030559999999999983
1640672802,0.015600000000000003,0.03024000000000001
1640672817,0.015600000000000001,0.030239999999999986
1640672832,0.015600000000000001,0.030239999999999986
1640672847,0.01568,0.01584
1640672862,0.01544,0.015792
1640672877,0.01544,0.015792
1640672892,0.01544,0.015792
1640672907,0.01552,0.01578
1640672922,0.01544,0.015792
1640672937,0.01544,0.015792
1640672952,0.015440000000000002,0.015792
1640672967,0.015520000000000003,0.01578
1640672982,0.01544,0.015792
1640672997,0.01544,0.015792
1640673012,0.01544,0.015792
1640673027,0.007952,0.01578
1640673042,0.007953333333333333,0.015792
1640673057,0.007953333333333333,0.015792
1640673072,0.007953333333333333,0.015792
1640673087,0.007960000000000002,0.015780000000000002
1640673102,0.00796,0.015792
1640673117,0.00796,0.015792
1640673132,0.00796,0.015792
1640673147,0.00796,0.01584
1640673162,0.00796,0.01585333333333333
1640673177,0.00796,0.01585333333333333
1640673192,0.00796,0.01585333333333333
1640673207,0.00796,0.015856
1640673222,0.00796,0.01585333333333333
1640673237,0.00796,0.01585333333333333
1640673252,0.00796,0.01585333333333333
1640673267,0.00796,0.015856000000000002
1640673282,0.00796,0.01585333333333333
1640673297,0.00796,0.01585333333333333
1640673312,0.00796,0.015853333333333334
1640673327,0.00796,0.015856
1640673342,0.00796,0.01585333333333333
1640673357,0.00796,0.01585333333333333
1640673372,0.00796,0.015853333333333334
1640673387,0.00796,0.015856
1640673402,0.00796,0.01585333333333333
1640673417,0.00796,0.01585333333333333
1640673432,0.00796,0.01585333333333333
1640673447,0.00796,0.01584
1640673462,0.00796,0.02991999999999999
1640673477,0.00796,0.029919999999999992
1640673492,0.00796,0.02991999999999999
1640673507,0.00796,0.030239999999999986
1640673522,0.00796,0.02992000000000001
1640673537,0.00796,0.02991999999999999
1640673552,0.00796,0.029919999999999992
1640673567,0.00796,0.030239999999999986
1640673582,0.00796,0.029919999999999992
1640673597,0.00796,0.029919999999999995
1640673612,0.00796,0.02991999999999999
1640673627,0.00796,0.030239999999999986
1640673642,0.00796,0.02991999999999999
1640673657,0.007960000000000002,0.02992000000000001
1640673672,0.00796,0.02991999999999999
1640673687,0.00796,0.030239999999999986
1640673702,0.00796,0.02991999999999999
1640673717,0.00796,0.02991999999999999
1640673732,0.00796,0.02991999999999999
1640673747,0.00796,0.01584
1640673762,0.00796,0.015823999999999998
1640673777,0.00796,0.015823999999999998
1640673792,0.00796,0.015823999999999998
1640673807,0.00796,0.01582
1640673822,0.015600000000000001,0.015823999999999998
1640673837,0.015600000000000001,0.015823999999999998
1640673852,0.015600000000000001,0.015823999999999998
1640673867,0.01568,0.01582
1640673882,0.015599999999999996,0.015823999999999998
1640673897,0.015600000000000001,0.015823999999999998
1640673912,0.0156,0.015823999999999998
1640673927,0.01568,0.01582
1640673942,0.015600000000000001,0.015823999999999998
1640673957,0.015600000000000001,0.015823999999999998
1640673972,0.015600000000000001,0.015823999999999998
1640673987,0.01568,0.01582
1640674002,0.0156,0.015823999999999998
1640674017,0.015600000000000001,0.015823999999999998
1640674032,0.015599999999999996,0.015823999999999998
1640674047,0.01568,0.01584
1640674062,0.015813333333333332,0.015792
1640674077,0.015813333333333335,0.015792
1640674092,0.015813333333333332,0.015792
1640674107,0.01576,0.015780000000000002
1640674122,0.01572,0.02992
1640674137,0.01572,0.02992
1640674152,0.01572,0.02991999999999999
1640674167,0.015760000000000003,0.03024
1640674182,0.01572,0.02991999999999999
1640674197,0.01572,0.02992000000000001
1640674212,0.01572,0.02992000000000001
1640674227,0.01576,0.030239999999999996
1640674242,0.01572,0.02991999999999999
1640674257,0.01572,0.02991999999999999
1640674272,0.01572,0.02991999999999999
1640674287,0.015760000000000003,0.030239999999999982
1640674302,0.01572,0.02991999999999999
1640674317,0.01572,0.02991999999999999
1640674332,0.01572,0.02991999999999999
1640674347,0.00796,0.030720000000000004
1640674362,0.00796,0.030240000000000003
1640674377,0.00796,0.030239999999999986
1640674392,0.00796,0.030239999999999982
1640674407,0.00796,0.01582
1640674422,0.00796,0.015823999999999998
1640674437,0.00796,0.015823999999999998
1640674452,0.00796,0.015823999999999998
1640674467,0.00796,0.01582
1640674482,0.00796,0.015823999999999998
1640674497,0.00796,0.015823999999999998
1640674512,0.00796,0.015823999999999998
1640674527,0.00796,0.01582
1640674542,0.00796,0.030239999999999986
1640674557,0.00796,0.030239999999999986
1640674572,0.00796,0.030239999999999986
1640674587,0.00796,0.030559999999999983
1640674602,0.00796,0.030239999999999986
1640674617,0.00796,0.030239999999999986
1640674632,0.00796,0.030239999999999986
1640674647,0.00796,0.030720000000000004
1640674662,0.01572,0.029920000000000002
1640674677,0.01572,0.02991999999999999
